,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,Bi,Ag,O,vacancy_formation_energy,Hg,Au,Ge,Al,Pb,Zn,As,Cu,Sb,Mo,Tl,B,Ba,Ca,Pd,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Ti,Y,Zr,Nb,Na,Sr,V,Li,Be,W,Cr,Cs,K,Re,Rb
1518,Sr2YSbO6,Sr2YSbO6_Va_O2,4.019503666666666,13.183961666666667,3.9311000000000003,0.18717231941802775,0.004290175414209449,0.36664100967915947,0.4418964954886029,-3.100115174000001,0.027480359366788908,0.010812251710418655,0.9573475088511971,0.004359880071595227,-2.3231266666666666,-1.3931930000000001,14.175898,1.5415410850324722,0.9282894636627241,2.0109641439877795,4.866996666666666,3.161915,2.05,2.4789,1.5097229999999993,0.95,1.7633080081429036,0.0,0.0,0.33434070136974636,5.238325650000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16693478877240286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602788862025059,0.0,0.0,0.0,0.33269662123760024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,Sr2YSbO6,Sr2YSbO6_Va_O3,4.019503666666666,13.183961666666667,3.9311000000000003,0.18717231941802775,0.004290175414209449,0.36664100967915947,0.4418964954886029,-3.100115174000001,0.027480359366788908,0.010812251710418655,0.9573475088511971,0.004359880071595227,-2.3125033333333334,-1.3860770000000002,13.905635,1.535590270480794,0.9283604009958578,2.0103713094252265,4.866996666666666,3.2046539999999997,2.05,2.4789,1.5097360000000002,0.95,1.7269013455535038,0.0,0.0,0.3345161852313261,5.294573920000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16629117101911742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483600028961246,0.0,0.0,0.0,0.33435664345994404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,Sr2ZnGe2O7,Sr2ZnGe2O7_Va_O1,3.299148,6.407054,3.1619,0.021484695878327045,0.0,0.40782633271150065,0.5706889714101718,-2.6016153644444433,0.10965332304649282,0.0,0.8873159971772608,0.0030306797762465988,-1.8251033333333335,-1.006253,15.152049,1.2590547180440184,0.6910800415975868,2.0824840692484634,2.9489533333333333,1.6529670000000003,2.01,1.9813633333333336,1.2004540000000006,0.95,1.973015297155126,0.0,0.0,0.28404214847486753,4.185550399999906,0.0,0.0,0.24872065304361896,0.0,0.0,0.23082175331401028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23641544516750326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Sr2ZnGe2O7,Sr2ZnGe2O7_Va_O2,3.299148,6.407054,3.1619,0.021484695878327045,0.0,0.40782633271150065,0.5706889714101718,-2.6016153644444433,0.10965332304649282,0.0,0.8873159971772608,0.0030306797762465988,-1.77452,-1.018217,15.650683,1.2502123822134663,0.7053400514390085,2.0271535174261794,2.9489533333333333,1.6531570000000002,2.01,2.4943466666666665,1.224462,0.95,1.687031432642728,0.0,0.0,0.3100668817730431,3.9541093199999384,0.0,0.0,0.2643784267513248,0.0,0.0,0.035494070649854284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900606208257779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Sr2ZnGe2O7,Sr2ZnGe2O7_Va_O3,3.299148,6.407054,3.1619,0.021484695878327045,0.0,0.40782633271150065,0.5706889714101718,-2.6016153644444433,0.10965332304649282,0.0,0.8873159971772608,0.0030306797762465988,-2.0185233333333334,-0.7676720000000001,13.629533,1.5417536719408025,0.7328577899614956,2.1140672027510425,2.9489533333333333,1.6508909999999997,2.01,2.4943466666666665,1.2481170000000001,0.95,3.1449577110244546,0.0,0.0,0.27039045194639816,4.0722212299998635,0.0,0.0,0.46301412962689714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26659541842670464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Sr2ZnSi2O7,Sr2ZnSi2O7_Va_O1,3.0062383333333336,5.444371,4.2015,0.03726705966825526,0.0,0.2530798915803474,0.7096530487513969,-3.1815834065277775,0.09164286627910412,0.0,0.9052839521855622,0.0030731815353336337,-1.9368699999999999,-1.4022810000000003,13.040391,1.4743151705365685,1.3221744636721526,2.08356438524452,2.8490499999999996,2.796438,1.9,2.4716199999999997,1.6104500000000002,0.95,3.954700625757976,0.0,0.0,0.27610182878875367,6.14870916999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46954824374791904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25434992746332735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Sr2ZnSi2O7,Sr2ZnSi2O7_Va_O2,3.0062383333333336,5.444371,4.2015,0.03726705966825526,0.0,0.2530798915803474,0.7096530487513969,-3.1815834065277775,0.09164286627910412,0.0,0.9052839521855622,0.0030731815353336337,-1.765666666666667,-1.588152,16.74362,1.2572043032576212,1.0117192959757286,1.985908127114242,2.8490499999999996,2.8368729999999998,1.9,2.4716199999999997,1.6104500000000002,0.95,1.9641087260515322,0.0,0.0,0.30231239834307716,6.295192829999801,0.0,0.0,0.0,0.0,0.0,0.042702563682493686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665878533286682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388397184645761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,Sr2ZnSi2O7,Sr2ZnSi2O7_Va_O3,3.0062383333333336,5.444371,4.2015,0.03726705966825526,0.0,0.2530798915803474,0.7096530487513969,-3.1815834065277775,0.09164286627910412,0.0,0.9052839521855622,0.0030731815353336337,-1.7910933333333332,-1.396586,15.202565,1.255703353688954,0.9847901884956459,2.0452828113277692,2.8490499999999996,2.8368729999999998,1.9,1.9912299999999998,1.3079859999999996,0.95,2.414395142625125,0.0,0.0,0.2806065071771464,6.00323865000008,0.0,0.0,0.0,0.0,0.0,0.22864871815875318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24896684815320771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417779265108927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Sr2Zr7O16,Sr2Zr7O16_Va_O1,4.867958333333333,15.697425,4.021100000000001,0.8460217330605101,0.0,0.14054791762400548,0.013430349315484695,-3.7603666409333325,0.03822084059973372,0.0,0.9571647179016693,0.004614441498596779,-2.7331466666666664,-1.332998,14.796206,1.4845810930650634,0.7217723258439602,2.077618127228792,6.026293333333334,2.669956000000001,1.33,2.5312966666666665,1.6127850000000006,0.95,1.6539066241693225,0.0,0.0,0.4011370053875555,7.422279020000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389131152994196,0.0,0.0,0.25994987931302493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Sr2Zr7O16,Sr2Zr7O16_Va_O2,4.867958333333333,15.697425,4.021100000000001,0.8460217330605101,0.0,0.14054791762400548,0.013430349315484695,-3.7603666409333325,0.03822084059973372,0.0,0.9571647179016693,0.004614441498596779,-2.5310333333333332,-1.3701660000000002,12.767186,1.4997803861421213,0.7621063726698265,2.3284626659978707,5.189586666666667,2.669956000000001,1.33,5.189583333333334,2.6269290000000005,1.33,2.277729157732342,0.0,0.0,0.4732050549752942,6.790912970000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267949450247058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,Sr2Zr7O16,Sr2Zr7O16_Va_O3,4.867958333333333,15.697425,4.021100000000001,0.8460217330605101,0.0,0.14054791762400548,0.013430349315484695,-3.7603666409333325,0.03822084059973372,0.0,0.9571647179016693,0.004614441498596779,-2.74889,-1.3120830000000003,11.887076,1.5185681676979494,0.8167601327094567,2.2067746069033864,5.189586666666667,2.669956000000001,1.33,2.5312966666666665,1.6127850000000006,0.95,2.5447160835743117,0.0,0.0,0.43438925308930715,6.863007010000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609088597658209,0.0,0.0,0.1047018871448721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,Sr2Zr7O16,Sr2Zr7O16_Va_O4,4.867958333333333,15.697425,4.021100000000001,0.8460217330605101,0.0,0.14054791762400548,0.013430349315484695,-3.7603666409333325,0.03822084059973372,0.0,0.9571647179016693,0.004614441498596779,-2.5717733333333332,-1.472582,12.882763,1.4270402968841456,0.7710333612119635,2.219983013416625,5.189586666666667,2.6699389999999994,1.33,2.5312966666666665,1.6127850000000006,0.95,2.4181212090400046,0.0,0.0,0.44258456582214456,6.54223544000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44196695926180307,0.0,0.0,0.1154484749160524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,Sr3(BO3)2,Sr3(BO3)2_Va_O1,3.1652766666666667,6.744423666666667,4.5526,0.06029933969549024,0.0,0.21115115836297202,0.7285495019415373,-3.2455647325757573,0.031219408804919024,0.0,0.9670947276294182,0.0016858635656630844,-1.8853166666666665,-1.1148689999999997,13.673803,1.3984344912407018,0.9270935586583844,1.7979040067844871,2.461386666666667,1.57695,2.04,1.9638766666666667,1.2175069999999995,0.95,2.3604486558231446,0.0,0.0,0.21056149610420136,7.177416160000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296886129802776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925523740930227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Sr3CdPtO6,Sr3CdPtO6_Va_O1,4.8934239999999996,8.616146333333333,2.0242999999999998,0.5589668236620726,0.0,0.3600909067643253,0.080942269573602,-2.342571694999999,0.4999148809012432,0.0,0.49332218394780314,0.006762935150953212,-2.001666666666667,-1.2660039999999997,13.36063,1.5236281092070252,0.9741108220828751,1.7775589798821823,2.6751133333333335,1.7580080000000002,2.28,1.8856933333333334,1.1780480000000004,0.95,2.864385529772994,0.0,0.0,0.19980171453181095,3.901595059999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15450828337605868,0.16219291804487973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48349708404725067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Sr3LiSbO6,Sr3LiSbO6_Va_O1,3.693553,11.069366666666667,3.2918,0.06044870033430527,0.0,0.33336195321178363,0.6061893464539115,-2.7778109675757583,0.02008137305801334,0.0,0.9779704005463606,0.0019482263956262045,-2.1379466666666667,-1.404509,14.92653,1.6384595597236384,1.0725951878173263,1.6314690596991734,4.318983333333334,2.954871,2.05,1.0683133333333332,0.659351,0.95,1.7724214107810354,0.0,0.0,0.1999870750270996,5.038175990000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626244342463632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48357631703666587,0.0,0.15381217368987138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Sr3LiTaO6,Sr3LiTaO6_Va_O1,4.025249,16.331349666666668,3.7803000000000004,0.8415689723786857,0.0,0.1516737193612492,0.0067573082600645255,-3.2087660789393944,0.02182619331761546,0.0,0.9755698240056192,0.0026039826767656205,-2.4620633333333335,-1.4446830000000004,15.382562,1.885339600859239,1.0751986360492065,1.5444854623370077,6.142366666666667,2.998272,1.5,1.0281066666666667,0.659616,0.95,1.6519113426258012,0.0,0.0,0.2009895879099138,7.1941090500000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16257638193525664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829547509237927,0.0,0.15347927923103702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Sr3MgPtO6,Sr3MgPtO6_Va_O1,4.504297333333334,7.815936000000001,2.6939,0.5764687032238273,0.0,0.3768775419891969,0.04665375478697638,-2.627362475454545,0.5258238757441223,0.0,0.4688069211141025,0.0053692031417749385,-1.9388033333333332,-1.3340880000000004,13.547443,1.4568933666718171,0.8478861319159062,1.7281477821640954,2.6586233333333333,1.6344030000000007,2.28,1.7675833333333333,0.9856680000000004,0.95,2.737021326914323,0.0,0.0,0.20388987200306719,4.202788150000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16072719944030323,0.0,0.0,0.0,0.0,0.0,0.0,0.15748562672459682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47789730183203283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Sr3NbGa3(SiO7)2,Sr3NbGa3(SiO7)2_Va_O1,3.5833099999999996,11.886216,3.5174000000000003,0.7563235785581547,0.0,0.16713001136068562,0.0765464100811596,-3.045180998369565,0.02913705853025322,0.0,0.9667741935844449,0.00408874788530176,-1.8229999999999997,-1.317012,15.369725,1.088098562770079,0.8142312581138823,2.0921842897883685,3.09168,2.28042,1.9,2.57305,1.6235490000000006,0.95,1.5234869553187376,0.0,0.0,0.3500081654188373,6.154292280000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005840500231674,0.0,0.0,0.0,0.2667512943089175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631821352699286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,Sr3NbGa3(SiO7)2,Sr3NbGa3(SiO7)2_Va_O2,3.5833099999999996,11.886216,3.5174000000000003,0.7563235785581547,0.0,0.16713001136068562,0.0765464100811596,-3.045180998369565,0.02913705853025322,0.0,0.9667741935844449,0.00408874788530176,-1.9768333333333334,-1.2095599999999997,13.887427,1.323604408895918,0.9320736639837375,2.152606995349393,3.09168,2.355423,1.9,2.57305,1.6804880000000004,0.95,2.7267441124537855,0.0,0.0,0.3167091061257976,5.637527270000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21720608840464395,0.0,0.0,0.0,0.23916219480859327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269226106609652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,Sr3NbGa3(SiO7)2,Sr3NbGa3(SiO7)2_Va_O3,3.5833099999999996,11.886216,3.5174000000000003,0.7563235785581547,0.0,0.16713001136068562,0.0765464100811596,-3.045180998369565,0.02913705853025322,0.0,0.9667741935844449,0.00408874788530176,-2.2286566666666667,-1.2873510000000001,14.978602,1.382839527831933,0.7154226700945036,2.302190818565708,5.98046,2.824142,3.44,-2.2286566666666667,-1.1743569999999997,0.95,1.9643377372336692,0.0,0.0,0.4026976469601776,5.238773660000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761055738326757,0.0,0.0,0.0,0.0038837376899277776,0.0,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.15064637485055224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,Sr3TaGa3(SiO7)2,Sr3TaGa3(SiO7)2_Va_O1,3.4699606666666667,10.917711000000002,3.9618,0.6211153587073894,0.0,0.14416016075903063,0.23472448053357975,-3.0997693996739137,0.029292601139883495,0.0,0.9665653084949931,0.004142090365122936,-2.2093833333333333,-1.2032360000000004,14.152979,1.3662087330680797,0.6710426402962941,2.2877677864195327,5.942436666666667,2.942911,3.44,-2.2093833333333333,-1.2967529999999998,0.95,2.0094568590508786,0.0,0.0,0.4037616438479571,5.435864429999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760041642798801,0.0,0.16666666666666663,0.0,0.003548468727111878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15001905647838423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,Sr3TaGa3(SiO7)2,Sr3TaGa3(SiO7)2_Va_O2,3.4699606666666667,10.917711000000002,3.9618,0.6211153587073894,0.0,0.14416016075903063,0.23472448053357975,-3.0997693996739137,0.029292601139883495,0.0,0.9665653084949931,0.004142090365122936,-1.95369,-1.2666579999999996,13.89165,1.3108080242092148,0.8603532713108232,2.151760084836125,3.0579533333333333,2.309301,1.9,2.53925,1.5199549999999995,0.95,2.7162344330715764,0.0,0.0,0.316259269789285,5.657359279999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173791341409777,0.0,0.0,0.0,0.23929310284164718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22706849322809014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,Sr3TaGa3(SiO7)2,Sr3TaGa3(SiO7)2_Va_O3,3.4699606666666667,10.917711000000002,3.9618,0.6211153587073894,0.0,0.14416016075903063,0.23472448053357975,-3.0997693996739137,0.029292601139883495,0.0,0.9665653084949931,0.004142090365122936,-1.8062766666666665,-1.3388280000000004,15.405234,1.0780181262066122,0.8195424669294711,2.0900478187369425,3.0579533333333333,2.309301,1.9,2.53925,1.6505170000000007,0.95,1.519759249880977,0.0,0.0,0.3491851695197674,6.157347039999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019842034567186053,0.0,0.0,0.0,0.2668553651630965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36411743074995007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,Sr3WO6,Sr3WO6_Va_O1,3.9534903333333333,9.146191666666667,3.1738000000000004,0.7716979903028214,0.0,0.21795115707412238,0.010350852623056654,-2.995114557000001,0.023541481589322174,0.0,0.9740778461515252,0.0023806722591525804,-2.42775,-1.352023,16.778706,1.59454781907246,0.8841647030026032,2.030783341407486,7.009976666666667,3.268498,2.36,2.5325133333333336,1.6045719999999992,0.95,1.6978620306944987,0.0,0.0,0.33967202466164076,6.676415219999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936613086716925,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
1542,Sr3WO6,Sr3WO6_Va_O2,3.9534903333333333,9.146191666666667,3.1738000000000004,0.7716979903028214,0.0,0.21795115707412238,0.010350852623056654,-2.995114557000001,0.023541481589322174,0.0,0.9740778461515252,0.0023806722591525804,-2.4194633333333333,-1.3618709999999998,16.863695,1.6360850645001315,0.9234047985740347,1.999613384358198,6.878196666666668,3.282274,2.36,2.5325166666666665,1.5668989999999994,0.95,1.87187874025977,0.0,0.0,0.3271539696217664,6.877818559999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061793637115668,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0
1543,Sr3ZnPtO6,Sr3ZnPtO6_Va_O1,4.697741333333333,9.048882333333333,2.6931000000000003,0.5743642449039756,0.0,0.37312225876270555,0.05251349633331911,-2.3878597727272735,0.5178435584169186,0.0,0.47574951887294414,0.006406922710136938,-1.9877433333333332,-1.0981129999999997,11.993552,1.496306861744933,0.9436585682237927,1.7803888842667404,2.672883333333333,1.6987819999999996,2.28,1.8331633333333333,1.0975929999999998,0.95,2.8586057744562465,0.0,0.0,0.20322870550913535,3.9352748100000188,0.0,0.0,0.0,0.0,0.0,0.15753737779670088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609573256325587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478276591061605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,Sr4Cu2O7,Sr4Cu2O7_Va_O3,7.065958999999999,8.308081,0.7992000000000004,0.43523285798200384,0.0,0.5416901679219872,0.02307697409600904,-2.342024899743589,0.07422782734027839,0.0,0.9206940591297508,0.00507811352997068,-1.2252066666666666,-0.9964329999999997,10.639682,1.2145365969526494,0.7139161156429027,1.8286481402417076,2.5561433333333334,1.5611239999999995,1.9,1.50248,0.8741909999999997,0.95,2.222936283980351,0.0,0.0,0.22083076234106275,1.7125730500000689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34608372843417007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4330855092247673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,Sr4Nb2O9,Sr4Nb2O9_Va_O1,3.8841893333333335,18.502601666666667,3.7199,0.7598953180999568,0.0,0.2270868080106372,0.013017873889405725,-3.287457309444446,0.029559199781900844,0.0,0.9672496655108931,0.0031911347072061153,-2.2194566666666664,-1.2254449999999997,17.343588,1.4341149730014082,0.8053802469422013,1.933819436515498,4.785710000000001,2.534007000000001,3.44,-2.2194599999999998,-1.2647250000000003,0.95,1.7402226616139909,0.0,0.0,0.3427549362796245,6.459388300000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20055330027574264,0.0,0.4566917634446329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,Sr4Nb2O9,Sr4Nb2O9_Va_O2,3.8841893333333335,18.502601666666667,3.7199,0.7598953180999568,0.0,0.2270868080106372,0.013017873889405725,-3.287457309444446,0.029559199781900844,0.0,0.9672496655108931,0.0031911347072061153,-2.2764633333333335,-1.3296669999999997,13.036017,1.5865492858084875,0.9282630525048094,1.9164303520455954,4.785710000000001,2.5681329999999996,1.6,2.4340433333333333,1.5768020000000007,0.95,1.5451484310240042,0.0,0.0,0.3189753171774998,6.022490839999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26489509580557047,0.0,0.41612958701692987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,Sr4PdO6,Sr4PdO6_Va_O1,5.001955333333333,10.489620666666667,1.6258,0.5332076102281862,0.0,0.4365806016082518,0.030211788163561702,-2.5825519237878782,0.3822196619384308,0.0,0.613261111127558,0.004519226934011341,-2.0442766666666667,-1.2889790000000003,14.187062,1.5334830506730701,0.958987069085099,1.6613927978661316,2.6393766666666667,1.5620290000000008,2.2,1.9167433333333335,1.490228,0.95,2.1359174559354734,0.0,0.0,0.20440827205663292,3.635025740000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619329603560925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336587675872747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,Sr4PtO6,Sr4PtO6_Va_O1,4.666851333333333,10.218446,2.2013000000000003,0.5768920939041158,0.0,0.3786324654389619,0.0444754406569228,-2.6248638710606063,0.4840231854537108,0.0,0.5104067214202601,0.0055700931260286935,-2.0196066666666668,-1.3032750000000002,14.010589,1.5165664067711986,0.9565348968277111,1.6728714142625072,2.633516666666667,1.7117229999999992,2.28,1.7509466666666667,1.4385049999999993,0.95,2.583044647185136,0.0,0.0,0.2039297224516215,4.06481678000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16171910177290952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343511757754691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
